"time","sut.desired_angle","sut.control_force","sut.crane_angle","sut.crane_wire_join.measured_weight"
43.2,-0.5235987755982988,-0.35527094200511955,-0.5400707784557789,53.64847582845955
43.21,-0.5235987755982988,-0.35763458569159456,-0.538806889513255,53.674024900895134
43.22,-0.5235987755982988,-0.3600081885430999,-0.5375069269228498,53.699538831811815
43.23,-0.5235987755982988,-0.36239142212034925,-0.5361711851279359,53.72492537621674
43.24,-0.5235987755982988,-0.364783964479438,-0.5347999661874425,53.750091951692326
43.25,-0.5235987755982988,-0.3671854948319743,-0.533393575356333,53.77494562926685
43.26,-0.5235987755982988,-0.36959568893886147,-0.5319523172126168,53.79939311479074
43.27,-0.5235987755982988,-0.372014252282884,-0.5304765199288849,53.82334236867433
43.28,-0.5235987755982988,-0.3744408880147065,-0.5289665109512504,53.84670148862549
43.29,-0.5235987755982988,-0.3768753070431459,-0.5274226240749731,53.8693793270392
43.3,-0.5235987755982988,-0.3793172283910493,-0.5258451992681594,53.89128570875254
43.31,-0.5235987755982988,-0.3817663795511825,-0.5242345824954582,53.91233164531541
43.32,-0.5235987755982988,-0.3842224663612404,-0.5225911135547587,53.93242825766076
43.33,-0.5235987755982988,-0.3866852374448216,-0.5209151511031878,53.95148961509826
43.34,-0.5235987755982988,-0.3891544445936019,-0.5192070567606202,53.969431324614696
43.35,-0.5235987755982988,-0.39162984425916236,-0.5174671953801079,53.98617075103722
43.36,-0.5235987755982988,-0.39411120188242355,-0.5156959364342171,54.00162736750221
43.37,-0.5235987755982988,-0.3965982921695214,-0.513893653807268,54.01572293184806
43.38,-0.5235987755982988,-0.3990908875750692,-0.5120607214587777,54.028381061361316
43.39,-0.5235987755982988,-0.4015887615315252,-0.510197514249766,54.03952749655557
43.4,-0.5235987755982988,-0.40409172477619476,-0.5083044203570702,54.049092102169965
43.41,-0.5235987755982988,-0.4065995842841474,-0.5063818265907355,54.05700694071473
43.42,-0.5235987755982988,-0.4091121565107483,-0.5044301227260841,54.06320705202421
43.43,-0.5235987755982988,-0.41162926759142315,-0.502449701269309,54.06763057811176
43.44,-0.5235987755982988,-0.414150753541438,-0.5004409572230536,54.07021887971777
43.45,-0.5235987755982988,-0.4166764263317334,-0.4984042822064835,54.07091489545209
