"time","sut.crane_angle","sut.control_force","sut.crane_wire_join.measured_weight","sut.desired_angle"
0,0,0,44.446149574231775,0
3.2581367191015336e-12,-3.642700643726772e-18,1.0000000102340878e-10,44.44614957423962,0
3.2581367191015336e-12,-3.642700643726772e-18,1.0000000102340878e-10,44.44614957423962,0
0.01,-1.5311377184509516e-5,0.30764537588983015,44.47056607175578,0
0.02,-6.110305334312695e-5,0.6166984716125126,44.49559765395611,0
0.03,-1.372288936589317e-4,0.9271226443782354,44.5212357666818,0
0.04,-2.4348214583694733e-4,1.2388677245629547,44.547469844766994,0
0.05,-3.797740814388033e-4,1.5519129549324038,44.574293637430245,0
0.06,-5.459190284430561e-4,1.8662143919071006,44.601697520425724,0
0.07,-7.416492863720157e-4,2.181711218681084,44.62966925382872,0
0.08,-9.669210324255514e-4,2.498394688461959,44.658204414493404,0
0.09,-0.00122145949797277,2.8162050538306964,44.687290835055386,0
0.1,-0.0015051261390099798,3.1351121889078777,44.7169209559749,0
0.11,-0.0018177129567042759,3.4550727641864265,44.74708509427221,0
0.12,-0.002159001401780307,3.776041730385635,44.777773312033666,0
0.13,-0.0025288132431754637,4.0979806102903265,44.80897689035825,0
0.14,-0.0029269177309299557,4.420846051941772,44.840685923785166,0
0.15,-0.0033530819209678193,4.744594567299228,44.872890511225975,0
0.16,-0.003807111736911301,5.069185078948494,44.90558161461744,0
0.17,-0.004288772068487615,5.394578011025104,44.9387496969917,0
0.18,-0.004797828168756998,5.720733749929962,44.97238527072694,0
0.19,-0.005334069128265254,6.047610206376801,45.00647908071703,0
0.2,-0.00589725920984675,6.3751709192802615,45.04102195599576,0
0.21,-0.006487163913723112,6.703379036748668,45.07600475672552,0
0.22,-0.007103561601523408,7.032193644848194,45.111418271167416,0
0.23,-0.007746212556582894,7.361578988103618,45.14725344078317,0
0.24,-0.008414874007515843,7.691500138932356,45.18350126132537,0
0.25,-0.009109310950117402,8.021920064684972,45.22015272475072,0
0.26,-0.009829281040730891,8.352800426101961,45.25719864098267,0
0.27,-0.010574539644770434,8.684102922254592,45.294629822246236,0
0.28,-0.011344840652625594,9.015791522302514,45.33243726828862,0
0.29,-0.01213993533085491,9.347829323144133,45.37061190307989,0
0.3,-0.012959569557618194,9.680181146435308,45.40914473221823,0
0.31,-0.013803485928907011,10.012812420926196,45.448026788552035,0
0.32,-0.014671428182989327,10.345686834646568,45.48724901900414,0
0.33,-0.015563135732563528,10.678769236397443,45.52680242291216,0
0.34,-0.016478348362504395,11.012024175069007,45.56667801084113,0
0.35,-0.01741680591867731,11.345415958528656,45.60686680331502,0
0.36,-0.018378239872545714,11.678910249914143,45.64735982465693,0
0.37,-0.019362381909234637,12.012472442449354,45.68814810835751,0
0.38,-0.020368962179563698,12.346069375722163,45.729222800952265,0
0.39,-0.021397710000416795,12.67967050005956,45.77057525986524,0
0.4,-0.02244835005070918,13.01324155226522,45.81219651322894,0
0.41,-0.023520605790501536,13.34675023994857,45.8540777449918,0
0.42,-0.02461420046320509,13.680164124221047,45.89621014752282,0
0.43,-0.02572886285279869,14.013449035057414,45.9385848860343,0
0.44,-0.02686430889744698,14.34657413203443,45.981193209473844,0
0.45,-0.0280202568872942,14.679507721231486,46.02402635829032,0
0.46,-0.02919642401791636,15.012218716859199,46.06707562350483,0
0.47,-0.03039253150274399,15.344679399012763,46.110332627948154,0
0.48,-0.03160829164252051,15.67685843865318,46.15378861106248,0
0.49,-0.032843417915081635,16.008726340256374,46.197434986987126,0
0.5,-0.034097622463539465,16.340253950873137,46.2412631948773,0
0.51,-0.035370622357643704,16.67140883427863,46.28526451767674,0
0.52,-0.036662125763323686,17.002163279961454,46.32943048223731,0
0.53,-0.03797184228578591,17.332488313607197,46.37375255972556,0
0.54,-0.039299480328186066,17.662355226647733,46.41822224208158,0
0.55,-0.04064475414242514,17.991738862773744,46.4628313856607,0
0.56,-0.04200736955715844,18.320610965483503,46.50757151321468,0
0.57,-0.04338703327876524,18.648944513444846,46.55243426938262,0
0.58,-0.0447834514837885,18.976713064404066,46.59741135152268,0
0.59,-0.04619633137485774,19.303887679264335,46.642494305811006,0
0.6,-0.04762537767655012,19.6304422002811,46.687674866418405,0
0.61,-0.049070294312155524,19.956350725393357,46.73294479312147,0
0.62,-0.05053078466810547,20.281587209921334,46.77829584629001,0
0.63,-0.05200655780550602,20.60612825351386,46.823720076782045,0
0.64,-0.05349731837728663,20.929949392051647,46.86920941375307,0
0.65,-0.05500276857059681,21.253025811988373,46.91475574568802,0
0.66,-0.05652261176107558,21.575333694254727,46.96035106931307,0
0.67,-0.0580565508165692,21.896847602439184,47.00598727889335,0
0.68,-0.059604288201135246,22.217542926759627,47.051656344137086,0
0.69,-0.061165526013777026,22.537396794277363,47.097350375460024,0
0.7,-0.06273996589181856,22.856385798321803,47.14306146110189,0
0.71,-0.06432731425642507,23.17448829685986,47.18878190343695,0
0.72,-0.06592727849916195,23.491683309838393,47.23450408701739,0
0.73,-0.06753955923656792,23.807948279592107,47.280220215098886,0
0.74,-0.0691638601907202,24.1232619278115,47.325922649009904,0
0.75,-0.0707998842010498,24.437602106202768,47.37160370400688,0
0.76,-0.0724473332471758,24.750945827836006,47.4172556541299,0
0.77,-0.07410591121811577,25.0632730688802,47.462871032405054,0
0.78,-0.07577532112602335,25.374562943458226,47.508442329772706,0
0.79,-0.07745526918811424,25.684795609334074,47.55396218302377,0
0.8,-0.07914546852211889,25.993953167697498,47.5994234859695,0
0.81,-0.08084562114001556,26.302015278920933,47.64481884548302,0
0.82,-0.08255543391971182,26.608963051413003,47.6901410670462,0
0.83,-0.08427461335525305,26.914777378622073,47.7353829717498,0
0.84,-0.08600286275822035,27.219436966945644,47.78053723147714,0
0.85,-0.08773989084248195,27.522924385146332,47.82559688374565,0
0.86,-0.08948540469025974,27.825221107750597,47.87055491128409,0
0.87,-0.09123911280663327,28.126309089140314,47.91540438850891,0
0.88,-0.0930007362621562,28.426173133189433,47.960138787346956,0
0.89,-0.09476998111775632,28.724795029024854,48.00475122099099,0
0.9,-0.09654655980622678,29.022158098106104,48.04923503351553,0
0.91,-0.09833018549955859,29.31824597774869,48.09358364488187,0
0.92,-0.10012056485832017,29.61303914211146,48.13779024118155,0
0.93,-0.10191741382684066,29.906522481084863,48.18184845715999,0
0.94,-0.1037204458775011,30.198679659634404,48.225751869915065,0
0.95,-0.10552937500510032,30.489494554565596,48.26949412995414,0
0.96,-0.10734392937618882,30.778953821190875,48.313069304372526,0
0.97,-0.10916382403665019,31.06704176117075,48.356471191815245,0
0.98,-0.1109887781830044,31.353743570268254,48.39969375924352,0
0.99,-0.11281851298877245,31.639044929611106,48.442731088118876,0
1,-0.11465274374549157,31.922929297000955,48.48557711597158,0
1.01,-0.11649119237151749,32.20538245906671,48.52822606661584,0
1.02,-0.11833358179433856,32.48639048689873,48.57067225796685,0
1.03,-0.12017963463710482,32.76593925805578,48.612910059303815,0
1.04,-0.12202908446944331,33.04401655109984,48.65493416360784,0
1.05,-0.12388166036536839,33.32060945762076,48.69673923078202,0
1.06,-0.12573708906961178,33.59570474529655,48.73831994088557,0
1.07,-0.1275951014053082,33.86928993177217,48.77967114278443,0
1.08,-0.1294554239409546,34.141351200139866,48.82078763408719,0
1.09,-0.1313177855006616,34.41187528528376,48.861664348700465,0
1.1,-0.1331819203629953,34.680850400743864,48.90229644694844,0
1.11,-0.1350475614366118,34.948264261357,48.942679124161295,0
1.12,-0.13691444944440143,35.21410578725457,48.98280782353634,0
1.13,-0.13878232843983362,35.478364431062786,49.02267813989485,0
1.14,-0.14065093448033558,35.741028478273776,49.062285581521195,0
1.15,-0.14252000946818458,36.00208712415619,49.10162586538305,0
1.16,-0.144389293061667,36.2615289284344,49.14069473548607,0
1.17,-0.14625852231200184,36.51934172943484,49.179487957114524,0
1.18,-0.1481274442116811,36.77551561128861,49.21800161822937,0
1.19,-0.14999580332896628,37.03003997996275,49.25623183317289,0
1.2,-0.15186334917591865,37.28290491577464,49.294174903894564,0
1.21,-0.15372984130644968,37.53410185747782,49.33182741868932,0
1.22,-0.15559502664418204,37.78362055998329,49.36918580962395,0
1.23,-0.1574586593438947,38.03145175948303,49.40624674259903,0
1.24,-0.15932049343832339,38.27758607137371,49.443006971411464,0
1.25,-0.16118027562883588,38.52201258283132,49.479463190416304,0
1.26,-0.16303776660464253,38.76472301480953,49.515612476499236,0
1.27,-0.164892723720539,39.00570834033816,49.55145192988757,0
1.28,-0.16674490677044265,39.24495982304185,49.586978791345864,0
1.29,-0.16859409101917286,39.482470569116714,49.622190675387316,0
1.3,-0.17044003560252038,39.718231764041455,49.6570850018093,0
1.31,-0.17228250788109142,39.95223557291763,49.69165943481003,0
1.32,-0.17412127711767608,40.1844743872588,49.72591176870539,0
1.33,-0.17595610110723245,40.41493866605201,49.75983968755358,0
1.34,-0.17778675492216428,40.64362157743427,49.793441284154156,0
1.35,-0.179613009617815,40.87051556013795,49.82671467446833,0
1.36,-0.18143463764293438,41.09561319715204,49.85965809536757,0
1.37,-0.18325142686407386,41.31890867653307,49.89227013377979,0
1.38,-0.18506315287858574,41.54039490746802,49.924549270071196,0
1.39,-0.18686959598472214,41.760065287916106,49.95649415770289,0
1.4,-0.18867053953062793,41.97791353263628,49.98810359474729,0
1.41,-0.19046575879990674,42.193932227976376,50.019376347299925,0
1.42,-0.19225503870715457,42.4081151797626,50.05031142914675,0
1.43,-0.19403816640745422,42.62045643270802,50.08090798271319,0
1.44,-0.19581492887937013,42.83094994971796,50.11116524020775,0
1.45,-0.19758512436346048,43.03959070194518,50.14108269391824,0
1.46,-0.19934854795706303,43.246373387953184,50.17065987877742,0
1.47,-0.20110499280941202,43.45129253997983,50.19989639017119,0
1.48,-0.20285425692737605,43.65434312906808,50.228791983366044,0
1.49,-0.20459613347089914,43.85551957424425,50.257346434700196,0
1.5,-0.2063304183882998,44.054816562073924,50.28555964690944,0
1.51,-0.20805691521138975,44.25222956135934,50.31343171265962,0
1.52,-0.20977542600598037,44.447753851786956,50.34096278752826,0
1.53,-0.21148576055566698,44.641385298371915,50.36815321224526,0
1.54,-0.21318773284068582,44.833120094590925,50.39500346208051,0
1.55,-0.21488114979745096,45.022953942391226,50.42151399534545,0
1.56,-0.21656582453753564,45.210883016514344,50.44768542782051,0
1.57,-0.21824156817957108,45.396903320828216,50.473518426270424,0
1.58,-0.21990818892737599,45.581010610455536,50.49901369603405,0
1.59,-0.22156550678094886,45.76320163443117,50.52417215618536,0
1.6,-0.22321333931657128,45.94347293452829,50.54899476450869,0
1.61,-0.2248515089177571,46.12182136564578,50.5734826018277,0
1.62,-0.22647984773734192,46.29824437333966,50.597636927054594,0
1.63,-0.22809817729008433,46.47273885243004,50.62145893274855,0
1.64,-0.2297063261212464,46.64530213521111,50.64494995206056,0
1.65,-0.231304123183923,46.8159316076988,50.66811137941866,0
1.66,-0.23289139008875293,46.984624218274455,50.69094458692458,0
1.67,-0.23446796326820904,47.15137788286662,50.71345115450599,0
1.68,-0.23603367611115075,47.31619035230925,50.73563267833075,0
1.69,-0.23758836452879237,47.479059543775584,50.757490826396136,0
1.7,-0.23913187809704764,47.6399839591932,50.77902745017007,0
1.71,-0.24066405354934406,47.79896168985157,50.800244306599424,0
1.72,-0.2421847350863316,47.9559911790681,50.8211432657572,0
1.73,-0.2436937691234844,48.11107102495116,50.84172625286811,0
1.74,-0.24519099200773234,48.26419944503704,50.86199513511473,0
1.75,-0.2466762561627403,48.415375415815845,50.88195195404491,0
1.76,-0.24814941108339372,48.56459784438778,50.901598750360975,0
1.77,-0.24961030789396238,48.711865767127996,50.920937601912705,0
1.78,-0.2510588101319937,48.85717854123776,50.93997071580567,0
1.79,-0.25249477294461103,49.000535480496985,50.958700239935915,0
1.8,-0.2539180554025006,49.141936070867175,50.9771283694059,0
1.81,-0.2553285196989266,49.28137995646709,50.99525733579865,0
1.82,-0.2567260217076396,49.418866714065445,51.01308933230516,0
1.83,-0.2581104256880357,49.554396214215345,51.030626621264766,0
1.84,-0.2594815986393145,49.687968482601775,51.04787148753555,0
1.85,-0.2608394077941558,49.819583638490315,51.06482621676162,0
1.86,-0.26218372909688015,49.94924190074039,51.08149315493214,0
1.87,-0.2635144372602911,50.076943632986996,51.09787463114146,0
1.88,-0.26483140596381094,50.20268934274035,51.1139729560877,0
1.89,-0.26613451317976466,50.32647965718327,51.12979045820936,0
1.9,-0.26742363362432225,50.448315300694844,51.14532943295405,0
1.91,-0.2686986444397589,50.5681971280989,51.16059217445821,0
1.92,-0.2699594296648771,50.686126150821664,51.17558099788612,0
1.93,-0.27120587259651696,50.802103492196856,51.190298191473175,0
1.94,-0.2724378623579098,50.916130284741264,51.20474605259441,0
1.95,-0.2736552919282491,51.028207727378955,51.218926873093196,0
1.96,-0.27485804999214125,51.138337322145695,51.23284288809863,0
1.97,-0.27604603020042046,51.246520605240754,51.24649632825322,0
1.98,-0.27721912535333837,51.35275926753796,51.259889387635376,0
1.99,-0.27837722631425516,51.4570551687676,51.27302421779651,0
2,-0.2795202336391951,51.559410185690496,51.285902974025085,0
2.01,-0.2806480465349975,51.65982635625133,51.298527765855866,0
2.02,-0.281760567890065,51.75830573135952,51.310900676663664,0
2.03,-0.28285770771952795,51.854850179964366,51.32302377683865,0
2.04,-0.2839393699268647,51.949462138072704,51.3348990627601,0
2.05,-0.28500546363893187,52.04214396742126,51.34652850506899,0
2.06,-0.28605589893503947,52.132898168961944,51.35791403004589,0
2.07,-0.2870905810014289,52.22172757446783,51.3690575042908,0
2.08,-0.2881094263422737,52.30863481516461,51.37996077310538,0
2.09,-0.28911234981239764,52.3936227467757,51.39062562615621,0
2.1,-0.290099268449197,52.47669430146302,51.40105380587289,0
2.11,-0.29107010816448,52.55785189878908,51.411247025350946,0
2.12,-0.2920247881080612,52.637098822085235,51.42120692234376,0
2.13,-0.29296323258094964,52.714438169813434,51.43093509199344,0
2.14,-0.29388536796331255,52.78987312597699,51.44043307697861,0
2.15,-0.2947911145569403,52.86340740138935,51.44970236239826,0
2.16,-0.2956804037714566,52.935044304013665,51.458744385592716,0
2.17,-0.2965531658901791,53.00478740074885,51.467560527292555,0
2.18,-0.29740933280571213,53.07264036945218,51.4761521129532,0
2.19,-0.2982488436989103,53.13860630100437,51.48452041846039,0
2.2,-0.2990716344063259,53.20268902517077,51.492666658438274,0
2.21,-0.29987764347742707,53.26489235527656,51.500591992255075,0
2.22,-0.3006668120028081,53.3252201096287,51.50829752373546,0
2.23,-0.3014390777507998,53.383676593761024,51.515784308448936,0
2.24,-0.3021943841694875,53.440265898111164,51.52305334188579,0
2.25,-0.3029326772566451,53.494992142223346,51.53010556311157,0
2.26,-0.30365390369803114,53.547859619995506,51.536941857986974,0
2.27,-0.30435801512250515,53.598872175283624,51.543563054709956,0
2.28,-0.305044963633778,53.648033955861415,51.549969929433615,0
2.29,-0.3057147015882081,53.695349450914414,51.55616320685035,0
2.3,-0.3063671843004454,53.74082303449727,51.562143558016075,0
2.31,-0.3070023658254831,53.78445947698977,51.56791161369576,0
2.32,-0.30762020207963725,53.82626361442648,51.573467955124414,0
2.33,-0.3082206538782475,53.86624002665006,51.57881310355765,0
2.34,-0.3088036821567233,53.904393543645135,51.583947538378574,0
2.35,-0.30936925117066416,53.94072871256001,51.588871686355084,0
2.36,-0.30991732784376264,53.975249943644926,51.593585925736996,0
2.37,-0.31044787812979374,54.0079623244325,51.59809060189076,0
2.38,-0.3109608710195886,54.03887072298397,51.6023860128357,0
2.39,-0.3114562757137471,54.067980283734485,51.60647242492847,0
2.4,-0.3119340607983415,54.09529654282453,51.61035007982638,0
2.41,-0.31239420102653814,54.12082447924869,51.61401915686553,0
2.42,-0.3128366709861997,54.14456940085375,51.6174798110783,0
2.43,-0.31326144753824986,54.166536500939635,51.620732159474386,0
2.44,-0.3136685111809223,54.18673045348251,51.62377627181711,0
2.45,-0.31405784111118934,54.20515687842426,51.626612212985044,0
2.46,-0.314429419409017,54.22182110019115,51.62924001057091,0
2.47,-0.3147832293383609,54.23672858765128,51.6316596707447,0
2.48,-0.3151192521629086,54.24988553698409,51.63387120622492,0
2.49,-0.31543747573006775,54.261297300405595,51.63587456926424,0
2.5,-0.3157378876546571,54.27096963387432,51.63766970842582,0
2.51,-0.3160204772136831,54.278908328285304,51.63925655485691,0
2.52,-0.3162852374366582,54.28511836969477,51.64063499291215,0
2.53,-0.31653216030315845,54.28960586867768,51.64180493479386,0
2.54,-0.3167612403818997,54.29237659834694,51.64276626783459,0
2.55,-0.3169724738949716,54.293436370292625,51.64351887082499,0
2.56,-0.317165854945614,54.292791942296176,51.64406265586144,0
2.57,-0.3173413833813435,54.29044912621794,51.644397488125335,0
2.58,-0.3174990593206612,54.286414105041366,51.64452324540627,0
2.59,-0.31763888427968595,54.28069316176981,51.64443980852821,0
2.6,-0.3177608625569396,54.273291917976415,51.64414702672212,0
2.61,-0.3178649988053534,54.26421672893325,51.64364478730968,0
2.62,-0.31795129935828115,54.253473921681774,51.64293298104731,0
2.63,-0.31801977224774375,54.24106978454977,51.64201150372346,0
2.64,-0.3180704248982267,54.22701134585967,51.640880290757146,0
2.65,-0.31810326771054837,54.21130521783737,51.639539271740254,0
2.66,-0.31811831295564386,54.19395795345731,51.637988387209,0
2.67,-0.31811557389293976,54.17497633083926,51.63622760227735,0
2.68,-0.31809506573267005,54.1543667298168,51.63425687340271,0
2.69,-0.31805680495160366,54.13213577194058,51.632076189153,0
2.7,-0.3180008092060654,54.10829040183027,51.62968557721543,0
2.71,-0.3179270977993745,54.08283744997657,51.6270850794786,0
2.72,-0.3178356902734066,54.05578426812433,51.62427477663349,0
2.73,-0.3177266075374989,54.02713829645563,51.62125477743743,0
2.74,-0.31759987321843863,53.996906546011445,51.61802520640168,0
2.75,-0.31745551168014197,53.96509635793643,51.614586226212104,0
2.76,-0.317293548658812,53.93171515996255,51.61093803244903,0
2.77,-0.3171140112629394,53.896770466409045,51.60708085499011,0
2.78,-0.3169169279733021,53.860269878182436,51.60301495935092,0
2.79,-0.316702328642965,53.82222108277648,51.59874064796096,0
2.8,-0.3164702449482361,53.782631448011124,51.59425822474941,0
2.81,-0.3162207103436726,53.74150806256699,51.58956799932836,0
2.82,-0.31595375833617434,53.69885929083561,51.584670428642404,0
2.83,-0.3156694244554668,53.65469299773297,51.57956595813444,0
2.84,-0.3153677456204851,53.60901711951693,51.57425507394293,0
2.85,-0.3150487601393743,53.561839663787154,51.56873830374568,0
2.86,-0.3147125077094898,53.51316870948514,51.56301621753115,0
2.87,-0.31435902941739635,53.4630124068942,51.55708942829625,0
2.88,-0.31398836063698293,53.411381090656114,51.55095852405081,0
2.89,-0.31360054858456127,53.35828205662114,51.544624233113474,0
2.9,-0.313195637940454,53.30372383984156,51.53808729193652,0
2.91,-0.3127736745401532,53.247715116345496,51.53134847886559,0
2.92,-0.31233470554684506,53.19026465180543,51.52440861597342,0
2.93,-0.3118787794514106,53.13138130153825,51.51726856919375,0
2.94,-0.31140594607242583,53.07107401050525,51.50992924837515,0
2.95,-0.3109162529697806,53.009353195943035,51.50239151249958,0
2.96,-0.3104097512681535,52.94622850228215,51.494656318838764,0
2.97,-0.30988649611085367,52.88170862618097,51.486724739343124,0
2.98,-0.3093465419479765,52.81580313304798,51.478597835630126,0
2.99,-0.30878994450649366,52.74852169752779,51.47027670984784,0
3,-0.308216760790253,52.67987410350119,51.46176250415567,0
3.01,-0.30762704907997823,52.609870244085116,51.453056400126904,0
3.02,-0.30702086844460763,52.53852047947166,51.444159579711766,0
3.03,-0.3063982775648968,52.46583649838557,51.435073130089805,0
3.04,-0.3057593397516288,52.391827643327375,51.425798437830665,0
3.05,-0.3051041181054319,52.31650445496321,51.41633680931833,0
3.06,-0.3044326769813044,52.239877599676056,51.40668958386873,0
3.07,-0.3037450819886147,52.16195786956579,51.3968581326497,0
3.08,-0.30304139999110147,52.082756182449046,51.38684385753237,0
3.09,-0.30232169910687323,52.002283581859395,51.37664818987541,0
3.1,-0.30158604830210534,51.92055257553996,51.36627241535898,0
3.11,-0.30083451830120894,51.837574137056876,51.35571806120785,0
3.12,-0.3000671810041604,51.75335962530169,51.344986646750726,0
3.13,-0.2992841094925101,51.66792076469604,51.33407968418463,0
3.14,-0.29848537809814485,51.58126941866708,51.32299870643845,0
3.15,-0.2976710624032878,51.49341758964748,51.31174526561937,0
3.16,-0.2968412392404981,51.404377419075374,51.30032093140738,0
3.17,-0.29599598646176467,51.314161851640165,51.288727203411355,0
3.18,-0.2951353831451128,51.22278404093883,51.27696558664036,0
3.19,-0.29425951004630724,51.130256050071495,51.265037757938636,0
3.2,-0.293368448938305,51.03659075182623,51.25294531819037,0
3.21,-0.2924622828397154,50.94180117146877,51.24068987565734,0
3.22,-0.29154109601480127,50.84590048674259,51.22827304416615,0
3.23,-0.2906049739734787,50.74890202786891,51.215696441262956,0
3.24,-0.2896540034410556,50.65081934341582,51.20296167707967,0
3.25,-0.2886882717876021,50.551667442411755,51.19007017853909,0
3.26,-0.28770786853618224,50.45145951132003,51.17702364895494,0
3.27,-0.28671288407591417,50.35020971536896,51.16382367180725,0
3.28,-0.28570341002703775,50.24793240389539,51.150471820916856,0
3.29,-0.28467953924005074,50.14464211222482,51.13696965835401,0
3.3,-0.2836413657948453,50.0403535635518,51.12331873235189,0
3.31,-0.28258898499984375,49.935081670820004,51.10952057522895,0
3.32,-0.2815224937359098,49.828841205313765,51.095576697865496,0
3.33,-0.2804419898352841,49.72164739807715,51.081488594507675,0
3.34,-0.27934757224249573,49.61351578540927,51.06725773851196,0
3.35,-0.2782393412642592,49.504461968336,51.052885577928414,0
3.36,-0.2771173984439532,49.39450173499647,51.03837353487821,0
3.37,-0.2759818465614696,49.28365106183295,51.02372300363452,0
3.38,-0.2748327896330645,49.171926114780995,51.00893534873993,0
3.39,-0.2736703330908742,49.05934308758631,50.99401190269409,0
3.4,-0.27249458391561954,48.94591808255848,50.97895396482701,0
3.41,-0.27130564960923936,48.83166804296515,50.96376280175144,0
3.42,-0.2701036392494327,48.716609798110994,50.94843964249941,0
3.43,-0.2688886631657291,48.60076035804358,50.932985678122314,0
3.44,-0.2676608329402907,48.48413691388166,50.917402060184635,0
3.45,-0.26642026140871183,48.36675683814335,50.90168989932398,0
3.46,-0.2651670626608209,48.24863768507442,50.885850263881,0
3.47,-0.2639013518842852,48.129796670390434,50.86988418169691,0
3.48,-0.26262324572773615,48.01025187151947,50.853792633046424,0
3.49,-0.2613328620336058,47.89002134050834,50.837576553272704,0
3.5,-0.26003031988624997,47.76912326106965,50.82123683131803,0
3.51,-0.2587157396242506,47.64757598699843,50.804774308613496,0
3.52,-0.25738924284098885,47.525398041748616,50.788189778254825,0
3.53,-0.2560509523852202,47.40260811800975,50.771483984271924,0
3.54,-0.25470099180229744,47.279224799356214,50.754657618609734,0
3.55,-0.25333948603677353,47.15526690864446,50.73771132365466,0
3.56,-0.25196656191232364,47.0307537457665,50.7206456937685,0
3.57,-0.25058234710850646,46.905704578518424,50.70346127058685,0
3.58,-0.24918697053648198,46.78013882857732,50.68615854440154,0
3.59,-0.24778056233804593,46.65407607031246,50.66873795402996,0
3.6,-0.246363253884662,46.527536029596234,50.651199886791815,0
3.61,-0.24493517760632194,46.40053849937604,50.633544677023124,0
3.62,-0.24349646609725853,46.27310290152426,50.61577259790858,0
3.63,-0.2420472549572785,46.145249675939695,50.5978838880736,0
3.64,-0.24058768023862534,46.01699903098291,50.579878728484296,0
3.65,-0.23911787918652236,45.888371304991296,50.56175724978151,0
3.66,-0.2376379902363218,45.759386964168854,50.54351953289988,0
3.67,-0.23614815301065492,45.63006660047578,50.52516560980216,0
3.68,-0.23464850831658143,45.50043092951826,50.506695464329916,0
3.69,-0.23313919712157385,45.370500252730324,50.48810902717734,0
3.7,-0.23162036261777502,45.2402955396776,50.469406189256155,0
3.71,-0.2300921491782873,45.10983787990677,50.450586796606096,0
3.72,-0.22855470207902917,44.97914833641575,50.43165065013612,0
3.73,-0.2270081677340541,44.84824806848752,50.4125975084693,0
3.74,-0.22545269369087126,44.7171583286209,50.39342708948274,0
3.75,-0.22388842862576783,44.58590045946116,50.374139071963626,0
3.76,-0.22231552176829764,44.45449569015314,50.35473309675747,0
3.77,-0.22073412306432735,44.32296519220661,50.335208768879916,0
3.78,-0.21914438499794947,44.19133071824975,50.3155656614616,0
3.79,-0.21754646043016146,44.05961384116473,50.295803315486424,0
3.8,-0.21594050328845762,43.927836194969004,50.275921242781415,0
3.81,-0.21432666855988192,43.79601947094898,50.25591892833967,0
3.82,-0.21270511228408173,43.66418541379383,50.23579583275088,0
3.83,-0.21107599154636117,43.532355817729226,50.21555139473813,0
3.84,-0.2094394621474375,43.400552056981454,50.19518502562773,0
3.85,-0.2077956842503523,43.268796215140995,50.17469613126193,0
3.86,-0.20614481768283457,43.13711014111879,50.154084099179265,0
3.87,-0.20448702323814097,43.005515707405806,50.133348305812,0
3.88,-0.20282246266733686,42.87403480605211,50.11248811947493,0
3.89,-0.20115129866935955,42.74268934420111,50.09150290343502,0
3.9,-0.19947369488108185,42.611501239624104,50.07039201906694,0
3.91,-0.19778981445050658,42.48049221171865,50.04915481973038,0
3.92,-0.19609982230941536,42.34968410655192,50.027790668264515,0
3.93,-0.19440388514788368,42.21909889015066,50.006298941069815,0
3.94,-0.19270216983370253,42.08875841730124,49.98467902110952,0
3.95,-0.19099484406612263,41.9586845228915,49.962930305647795,0
3.96,-0.18928207636265107,41.82889901697367,49.941052209766724,0
3.97,-0.18756403604584634,41.699423679826964,49.91904416994122,0
3.98,-0.18584089277976942,41.57028020721475,49.89690564501189,0
3.99,-0.18411281571332327,41.44149011216588,49.87463611427343,0
4,-0.1823799772852714,41.313075142310936,49.85223510393616,0
4.01,-0.18064254953414435,41.185056868302105,49.82970216951796,0
4.02,-0.17890070518590043,41.057456800625225,49.80703690586547,0
4.03,-0.17715461763768547,40.93029638432678,49.784238950910435,0
4.04,-0.1754044609415937,40.80359699374088,49.76130798944986,0
4.05,-0.1736504097884272,40.677379927216336,49.7382437569454,0
4.06,-0.17189263772164537,40.55166633030544,49.715046037993204,0
4.07,-0.17013132102088596,40.426477348124536,49.691714680893,0
4.08,-0.16836663610732872,40.30183401585886,49.66824959481645,0
4.09,-0.1665987596950486,40.17775726026382,49.644650753779594,0
4.1,-0.1648278690067265,40.05426790376768,49.62091820106156,0
4.11,-0.16305414175463415,39.931386659086535,49.59705205294822,0
4.12,-0.1612777561216184,39.80913412383897,49.573052502456214,0
4.13,-0.1594988899003071,39.68753082102617,49.548919820234055,0
4.14,-0.15771772126571393,39.566597150514355,49.52465436003174,0
4.15,-0.15593443012332225,39.4463533091614,49.50025656747864,0
4.16,-0.15414919601243068,39.326819398634385,49.47572697685575,0
4.17,-0.1523621988021045,39.20801538106848,49.451066216789116,0
4.18,-0.1505736186695067,39.08996107382623,49.42627501367635,0
4.19,-0.14878363607822875,38.97267614425709,49.40135419505278,0
4.2,-0.14699243163097553,38.856180122624195,49.37630469202514,0
4.21,-0.1452001846174261,38.74049260369955,49.35112753205848,0
4.22,-0.1434070769685546,38.625632666623346,49.32582386960173,0
4.23,-0.1416132897908661,38.511619367655136,49.300394965912616,0
4.24,-0.13981900432883299,38.39847159263854,49.27484219849807,0
4.25,-0.1380244019408438,38.286208052104826,49.24916706393613,0
4.26,-0.1362296640751546,38.174847276376546,49.22337118059774,0
4.27,-0.13443497224583867,38.06440761067104,49.197456291263016,0
4.28,-0.13264050709978026,37.95490745447514,49.171424256802574,0
4.29,-0.13084645010011925,37.84636479778041,49.14527707427581,0
4.3,-0.12905298289902126,37.73879737828378,49.11901687422814,0
4.31,-0.12726028679952978,37.632222814649,49.09264591767543,0
4.32,-0.12546854301895335,37.526658524364855,49.06616660078546,0
