"time","sut.crane_angle","sut.control_force","sut.desired_angle","sut.crane_wire_join.measured_weight"
65.94,0.4971827087509183,126.31856416571215,0.5235987755982988,49.16139385182611
65.95,0.49746550736708917,126.27091572678988,0.5235987755982988,49.15430471529874
65.96,0.4977490190573009,126.22443976259376,0.5235987755982988,49.14728523462364
65.97,0.49803318405420566,126.17912998523549,0.5235987755982988,49.14033497184918
65.98,0.4983179569299373,126.1349847630934,0.5235987755982988,49.13345384677711
65.99,0.49860327330032655,126.09199432297979,0.5235987755982988,49.126641193136685
66,0.49888907754812967,126.0501513581243,0.5235987755982988,49.119896541383596
66.01,0.49917531523194825,126.00944809021455,0.5235987755982988,49.11321940270574
66.02,0.4994619331437871,125.96987626531586,0.5235987755982988,49.10660926924304
66.03,0.4997488778399149,125.93142879423513,0.5235987755982988,49.10006576653446
66.04,0.5000360896520756,125.89410626110836,0.5235987755982988,49.09358925683945
66.05,0.5003235219180995,125.85789626754422,0.5235987755982988,49.087178927074454
66.06,0.5006111243010712,125.8227914578837,0.5235987755982988,49.08083445800818
66.07,0.5008988475383797,125.78878446179185,0.5235987755982988,49.0745555564763
66.08,0.5011866434674054,125.75586792450804,0.5235987755982988,49.06834195851702
66.09,0.5014744602509598,125.72403418936452,0.5235987755982988,49.062193423986145
66.1,0.5017622346620486,125.69327476727554,0.5235987755982988,49.05610972528319
66.11,0.5020499265091014,125.66358285893475,0.5235987755982988,49.050090711140165
66.12,0.5023374866266709,125.63495106441425,0.5235987755982988,49.04413625330141
66.13,0.5026248661261303,125.60737208168833,0.5235987755982988,49.038246265368606
66.14,0.5029120163538787,125.58083873199658,0.5235987755982988,49.03242070537599
66.15,0.5031988893132671,125.55534034897128,0.5235987755982988,49.02665925044664
66.16,0.5034854377934269,125.53086146608804,0.5235987755982988,49.020961178764956
66.17,0.5037716133304669,125.50739750123759,0.5235987755982988,49.01532678389892
66.18,0.5040573682050149,125.48493879091953,0.5235987755982988,49.00975593534929
66.19,0.504342654792518,125.46347538239888,0.5235987755982988,49.00424851070736
66.2,0.5046274255262956,125.44299702104523,0.5235987755982988,48.998804394533884
66.21,0.5049116416821878,125.4234919442016,0.5235987755982988,48.99342332851983
66.22,0.5051952697794074,125.40494735045121,0.5235987755982988,48.98810497127292
66.23,0.5054782592036311,125.38735240931742,0.5235987755982988,48.982849273189565
66.24,0.5057605685062373,125.37069468559285,0.5235987755982988,48.977656031187216
66.25,0.5060421571482279,125.35496123864102,0.5235987755982988,48.972525026244725
66.26,0.5063229855359428,125.34013859990273,0.5235987755982988,48.96745602098831
66.27,0.5066030183378935,125.32621823445419,0.5235987755982988,48.962449234063705
66.28,0.5068822214704909,125.31319142077356,0.5235987755982988,48.95750489374901
66.29,0.5071605577922658,125.3010419718973,0.5235987755982988,48.95262260485138
66.3,0.5074379937751023,125.28975730350751,0.5235987755982988,48.9478023104535
66.31,0.5077144973317547,125.27932472066107,0.5235987755982988,48.94304396824267
66.32,0.5079900378736528,125.26973143222514,0.5235987755982988,48.93834755100986
66.33,0.5082645737095189,125.26096910358942,0.5235987755982988,48.93371350970035
66.34,0.5085380687002579,125.25302792110645,0.5235987755982988,48.92914216527395
66.35,0.5088104979515791,125.24589458646709,0.5235987755982988,48.92463350442906
66.36,0.5090818311277706,125.23955833381338,0.5235987755982988,48.92018779164998
66.37,0.5093520386488247,125.23400874325007,0.5235987755982988,48.91580534459484
66.38,0.5096210916767135,125.22923578092522,0.5235987755982988,48.911486536632104
66.39,0.5098889507821359,125.2252237881336,0.5235987755982988,48.90723130364032
66.4,0.5101555840506802,125.22196120757633,0.5235987755982988,48.903039940773986
66.41,0.5104209645549226,125.21943927946187,0.5235987755982988,48.898912994105935
66.42,0.5106850613900252,125.21764729690338,0.5235987755982988,48.894850871102875
66.43,0.5109478435304738,125.21657471499648,0.5235987755982988,48.890854012528266
66.44,0.5112092797616252,125.21621116164354,0.5235987755982988,48.886922892327476
66.45,0.5114693513076539,125.2165369426199,0.5235987755982988,48.88305711429032
66.46,0.5117280285490458,125.21754043269198,0.5235987755982988,48.879257067344355
66.47,0.5119852804360668,125.21921098735459,0.5235987755982988,48.875523247516576
66.48,0.512241079145287,125.22153541607682,0.5235987755982988,48.871855922490504
66.49,0.5124953970997991,125.22450017282952,0.5235987755982988,48.86825533916242
66.5,0.512748206954085,125.22809132698981,0.5235987755982988,48.86472172001907
66.51,0.5129995030059216,125.23229839001938,0.5235987755982988,48.86125552259904
66.52,0.5132492580675543,125.23710652810294,0.5235987755982988,48.857856906790154
66.53,0.5134974485346705,125.24250104691194,0.5235987755982988,48.85452603898001
66.54,0.5137440550956726,125.24846749286556,0.5235987755982988,48.85126309745646
66.55,0.5139890597551774,125.25499109113889,0.5235987755982988,48.84806823253029
66.56,0.5142324458979823,125.26205673080196,0.5235987755982988,48.844941563998894
66.57,0.5144741901414855,125.26966351958546,0.5235987755982988,48.84188450946339
66.58,0.5147142801662951,125.27779324591924,0.5235987755982988,48.838896896139126
66.59,0.5149527022943134,125.28643251758945,0.5235987755982988,48.83597898791039
66.6,0.5151894435699249,125.29556916775356,0.5235987755982988,48.83313115361121
66.61,0.5154244923405473,125.30519132350881,0.5235987755982988,48.830353780117754
66.62,0.5156578382936875,125.31528743877473,0.5235987755982988,48.82764727363362
66.63,0.5158894392670569,125.32584754197083,0.5235987755982988,48.825012289688715
66.64,0.5161192974011746,125.33686048607449,0.5235987755982988,48.822449207584185
66.65,0.5163473988873917,125.34831618570331,0.5235987755982988,48.819958549504165
66.66,0.5165737299747533,125.36020506613218,0.5235987755982988,48.817540870525505
