"time","sut.crane_angle","sut.desired_angle","sut.m_load","sut.control_force"
21.06,-0.378852198731351,-0.5235987755982988,5,43.62786284450956
21.07,-0.3823832009996119,-0.5235987755982988,5,44.40934381203322
21.08,-0.385896729427125,-0.5235987755982988,5,45.17472261350122
21.09,-0.38939202915079385,-0.5235987755982988,5,45.92391236558319
21.1,-0.39286835489292155,-0.5235987755982988,5,46.65683061484485
21.11,-0.3963249731524733,-0.5235987755982988,5,47.37340010551846
21.12,-0.3997611578844251,-0.5235987755982988,5,48.07354719098342
21.13,-0.40317619386001896,-0.5235987755982988,5,48.757203024529815
21.14,-0.406569376138835,-0.5235987755982988,5,49.42430334320795
21.15,-0.40994001012757564,-0.5235987755982988,5,50.07478846397864
21.16,-0.41328740954607573,-0.5235987755982988,5,50.70860303638964
21.17,-0.4166108981469232,-0.5235987755982988,5,51.325696265109556
21.18,-0.4199098134146145,-0.5235987755982988,5,51.926022380251524
21.19,-0.4231835019348968,-0.5235987755982988,5,52.50954006501096
21.2,-0.42643132104660325,-0.5235987755982988,5,53.07621266971417
21.21,-0.4296526388106085,-0.5235987755982988,5,53.62600820714373
21.22,-0.43284682831955446,-0.5235987755982988,5,54.158898329169105
21.23,-0.4360132812832239,-0.5235987755982988,5,54.674860773106545
21.24,-0.43915139748695564,-0.5235987755982988,5,55.17387746508539
21.25,-0.4422605877310824,-0.5235987755982988,5,55.655935050077474
21.26,-0.44534027392243564,-0.5235987755982988,5,56.121024909281736
21.27,-0.44838988950794373,-0.5235987755982988,5,56.56914257255748
21.28,-0.4514088791682733,-0.5235987755982988,5,57.00028843943162
21.29,-0.45439669868109245,-0.5235987755982988,5,57.414468200127665
21.3,-0.45735281550309026,-0.5235987755982988,5,57.811691985526075
21.31,-0.46027670869155957,-0.5235987755982988,5,58.19197468504848
21.32,-0.4631678692982148,-0.5235987755982988,5,58.55533576548781
21.33,-0.4660258030102064,-0.5235987755982988,5,58.901797636367014
21.34,-0.4688500235645586,-0.5235987755982988,5,59.23138998293428
21.35,-0.47164005833662126,-0.5235987755982988,5,59.54414622516204
21.36,-0.47439544695159497,-0.5235987755982988,5,59.84010448933395
21.37,-0.4771157413924235,-0.5235987755982988,5,60.119307611801965
21.38,-0.4798005041407127,-0.5235987755982988,5,60.38180083086243
21.39,-0.48244931120845747,-0.5235987755982988,5,60.62763522705153
21.4,-0.485061752130136,-0.5235987755982988,5,60.85686759080795
21.41,-0.4876374283690805,-0.5235987755982988,5,61.06955842633417
21.42,-0.4901759541070109,-0.5235987755982988,5,61.26577275653449
21.43,-0.492676954853006,-0.5235987755982988,5,61.445579419019396
21.44,-0.4951400624497544,-0.5235987755982988,5,61.609048683455285
21.45,-0.4975649314241371,-0.5235987755982988,5,61.75625981411842
21.46,-0.4999512250163034,-0.5235987755982988,5,61.88729450440784
21.47,-0.5022986191571005,-0.5235987755982988,5,62.002238674239294
21.48,-0.5046068025245861,-0.5235987755982988,5,62.10118244051724
21.49,-0.5068754720657511,-0.5235987755982988,5,62.1842177256779
21.5,-0.5091043409296593,-0.5235987755982988,5,62.25144233068542
21.51,-0.5112931357039235,-0.5235987755982988,5,62.30295843669977
21.52,-0.5134415945499794,-0.5235987755982988,5,62.3388715748778
21.53,-0.5155494683022317,-0.5235987755982988,5,62.359291139900904
21.54,-0.5176165203504193,-0.5235987755982988,5,62.36432980216087
21.55,-0.519642526471767,-0.5235987755982988,5,62.354102735133736
21.56,-0.5216272757900324,-0.5235987755982988,5,62.32873098954647
21.57,-0.5235705699445214,-0.5235987755982988,5,62.288338280540906
21.58,-0.525472223365101,-0.5235987755982988,5,62.23305184472936
21.59,-0.5273320632999927,-0.5235987755982988,5,62.16300238749007
21.6,-0.5291499277247704,-0.5235987755982988,5,62.078321788111296
21.61,-0.5309256694738886,-0.5235987755982988,5,61.979147389766766
21.62,-0.5326591539977517,-0.5235987755982988,5,61.86561954387627
21.63,-0.5343502592406891,-0.5235987755982988,5,61.73788139887246
21.64,-0.5359988759581183,-0.5235987755982988,5,61.596079153714165
21.65,-0.5376049047106671,-0.5235987755982988,5,61.44036093939755
21.66,-0.5391682552714611,-0.5235987755982988,5,61.27087654225386
21.67,-0.5406888579093785,-0.5235987755982988,5,61.08778126997225
21.68,-0.5421666518344341,-0.5235987755982988,5,60.89123185103153
21.69,-0.5436015886249125,-0.5235987755982988,5,60.68138756025119
21.7,-0.5449936322047354,-0.5235987755982988,5,60.45841014095501
21.71,-0.5463427488345283,-0.5235987755982988,5,60.22246152154173
21.72,-0.5476489280623588,-0.5235987755982988,5,59.97370836986087
21.73,-0.5489121683226535,-0.5235987755982988,5,59.71231883972611
21.74,-0.5501324790944045,-0.5235987755982988,5,59.438462974742805
21.75,-0.5513098814781943,-0.5235987755982988,5,59.152312762910114
21.76,-0.5524444064199845,-0.5235987755982988,5,58.85404190951096
21.77,-0.553536095525032,-0.5235987755982988,5,58.54382582140116
21.78,-0.5545850046155664,-0.5235987755982988,5,58.22184181523925
21.79,-0.5555911992686284,-0.5235987755982988,5,57.888268671154314
21.8,-0.5565547561112718,-0.5235987755982988,5,57.54328665631626
21.81,-0.5574757627359938,-0.5235987755982988,5,57.187077435894025
21.82,-0.5583543167890122,-0.5235987755982988,5,56.819824325746175
21.83,-0.5591905277355149,-0.5235987755982988,5,56.44171143914432
21.84,-0.559984515330091,-0.5235987755982988,5,56.05292419471978
21.85,-0.5607364099124984,-0.5235987755982988,5,55.65364907029004
21.86,-0.5614463523198518,-0.5235987755982988,5,55.244073515157616
21.87,-0.5621144912331216,-0.5235987755982988,5,54.8243855719953
21.88,-0.5627409856779071,-0.5235987755982988,5,54.39477408215718
21.89,-0.5633260075360995,-0.5235987755982988,5,53.95542889222016
21.9,-0.5638697370842018,-0.5235987755982988,5,53.50654027119882
21.91,-0.5643723643633682,-0.5235987755982988,5,53.0482989878636
21.92,-0.5648340884569274,-0.5235987755982988,5,52.58089617719803
21.93,-0.5652551092534236,-0.5235987755982988,5,52.104522674993135
21.94,-0.5656356475267602,-0.5235987755982988,5,51.619370356673414
21.95,-0.5659759284895175,-0.5235987755982988,5,51.12563089082424
21.96,-0.5662761860583346,-0.5235987755982988,5,50.62349595867758
21.97,-0.5665366627048574,-0.5235987755982988,5,50.11315716115546
21.98,-0.566757606046256,-0.5235987755982988,5,49.59480668085429
21.99,-0.5669392731628571,-0.5235987755982988,5,49.0686361548393
22,-0.5670819311103413,-0.5235987755982988,5,48.53483642857326
22.01,-0.5671858532817159,-0.5235987755982988,5,47.99359827082405
22.02,-0.5672513205647148,-0.5235987755982988,5,47.44511197819906
22.03,-0.5672786213314364,-0.5235987755982988,5,46.88956770611196
22.04,-0.5672680520451928,-0.5235987755982988,5,46.3271573948614
22.05,-0.5672199148139787,-0.5235987755982988,5,45.758068804634505
22.06,-0.5671345191438327,-0.5235987755982988,5,45.18249040459478
22.07,-0.567012181239956,-0.5235987755982988,5,44.60060992446684
22.08,-0.5668532238394449,-0.5235987755982988,5,44.012614280003234
22.09,-0.5666579769554789,-0.5235987755982988,5,43.418691365045646
22.1,-0.5664267762100355,-0.5235987755982988,5,42.81902690507179
22.11,-0.5661599630464981,-0.5235987755982988,5,42.213805160619486
22.12,-0.5658578850951286,-0.5235987755982988,5,41.60320994376549
22.13,-0.5655208957574909,-0.5235987755982988,5,40.98742403507732
22.14,-0.5651493532913385,-0.5235987755982988,5,40.366629449201994
22.15,-0.564743619148264,-0.5235987755982988,5,39.74100802651338
22.16,-0.5643040636391281,-0.5235987755982988,5,39.11073882732217
22.17,-0.5638310605279574,-0.5235987755982988,5,38.476000357085724
22.18,-0.5633249883418975,-0.5235987755982988,5,37.83696986110445
22.19,-0.5627862301943432,-0.5235987755982988,5,37.19382326798461
22.2,-0.5622151706093016,-0.5235987755982988,5,36.5467370096702
22.21,-0.5616122009325324,-0.5235987755982988,5,35.895884468046276
22.22,-0.5609777164364008,-0.5235987755982988,5,35.241437619444966
22.23,-0.560312115542064,-0.5235987755982988,5,34.583567354164444
22.24,-0.5596158001550456,-0.5235987755982988,5,33.92244309926184
22.25,-0.558889176270864,-0.5235987755982988,5,33.25823403405416
22.26,-0.5581326542456085,-0.5235987755982988,5,32.591109775933376
22.27,-0.5573466449509689,-0.5235987755982988,5,31.92123456006925
22.28,-0.5565315631668685,-0.5235987755982988,5,31.248772860779994
22.29,-0.5556878263486958,-0.5235987755982988,5,30.57388770076809
22.3,-0.5548158544462446,-0.5235987755982988,5,29.896740622968846
22.31,-0.5539160761112196,-0.5235987755982988,5,29.217495781714142
22.32,-0.552988915484682,-0.5235987755982988,5,28.536311511939324
22.33,-0.5520348003446616,-0.5235987755982988,5,27.853345671317783
22.34,-0.5510541612131399,-0.5235987755982988,5,27.168755153043143
22.35,-0.550047430610472,-0.5235987755982988,5,26.482695493679635
22.36,-0.549015044294911,-0.5235987755982988,5,25.79532175234116
22.37,-0.5479574407383877,-0.5235987755982988,5,25.106788263591955
22.38,-0.546875057255405,-0.5235987755982988,5,24.417246253119362
22.39,-0.545768334030909,-0.5235987755982988,5,23.726846497473723
22.4,-0.5446377127017259,-0.5235987755982988,5,23.03573850586624
22.41,-0.5434836362209423,-0.5235987755982988,5,22.344070521219518
22.42,-0.5423065483587456,-0.5235987755982988,5,21.651990533725257
22.43,-0.5411068943614269,-0.5235987755982988,5,20.959644068822524
22.44,-0.5398851202221882,-0.5235987755982988,5,20.267175841400512
22.45,-0.5386416726800421,-0.5235987755982988,5,19.574729382222483
22.46,-0.5373769990914202,-0.5235987755982988,5,18.882447018850094
22.47,-0.5360915483600435,-0.5235987755982988,5,18.190470745488525
22.48,-0.5347857699091161,-0.5235987755982988,5,17.498941506432757
22.49,-0.53346011204638,-0.5235987755982988,5,16.807997987515595
22.5,-0.5321150239722211,-0.5235987755982988,5,16.117778359702154
22.51,-0.5307509549502099,-0.5235987755982988,5,15.428419723263747
22.52,-0.5293683544885448,-0.5235987755982988,5,14.740058220888802
22.53,-0.5279676796743082,-0.5235987755982988,5,14.052831466535604
22.54,-0.5265493773441239,-0.5235987755982988,5,13.366872827504409
22.55,-0.5251138980701894,-0.5235987755982988,5,12.682316006820205
22.56,-0.5236616922803187,-0.5235987755982988,5,11.999293841455188
22.57,-0.522193210163698,-0.5235987755982988,5,11.31793832618466
22.58,-0.5207089056223265,-0.5235987755982988,5,10.638380970145871
22.59,-0.5192092311578995,-0.5235987755982988,5,9.960752407964598
22.6,-0.5176946357815259,-0.5235987755982988,5,9.285182259468769
22.61,-0.5161655701696178,-0.5235987755982988,5,8.611799585293909
22.62,-0.5146224847054329,-0.5235987755982988,5,7.940732757435246
22.63,-0.513065829555635,-0.5235987755982988,5,7.272109262563731
22.64,-0.5114960555687799,-0.5235987755982988,5,6.60605419517038
22.65,-0.5099136116011213,-0.5235987755982988,5,5.942694445583275
22.66,-0.5083189466216574,-0.5235987755982988,5,5.282155269858507
22.67,-0.5067125090609205,-0.5235987755982988,5,4.624561253159563
22.68,-0.5050947467530695,-0.5235987755982988,5,3.970036327399324
22.69,-0.5034661061208108,-0.5235987755982988,5,3.318702277443169
22.7,-0.5018270332878605,-0.5235987755982988,5,2.6706810949849498
22.71,-0.5001779738756961,-0.5235987755982988,5,2.0260947060662247
22.72,-0.4985193723696379,-0.5235987755982988,5,1.3850638388988479
22.73,-0.49685167230247723,-0.5235987755982988,5,0.7477085236513368
22.74,-0.49517531668747133,-0.5235987755982988,5,0.11414795567804248
22.75,-0.49349074936368925,-0.5235987755982988,5,-0.5154999074028979
22.76,-0.49179841015721304,-0.5235987755982988,5,-1.1411169446240663
22.77,-0.4900987390051941,-0.5235987755982988,5,-1.7625860851779969
22.78,-0.4883921747308441,-0.5235987755982988,5,-2.3797909615293094
22.79,-0.4866791549922525,-0.5235987755982988,5,-2.992615904943463
22.8,-0.48496012024401364,-0.5235987755982988,5,-3.600946601987083
22.81,-0.4832355065282277,-0.5235987755982988,5,-4.204668911064079
22.82,-0.48150574834116133,-0.5235987755982988,5,-4.803669338559807
22.83,-0.4797712799508277,-0.5235987755982988,5,-5.397835259823815
22.84,-0.4780325345107602,-0.5235987755982988,5,-5.9870547771610205
22.85,-0.4762899442839807,-0.5235987755982988,5,-6.571217486478972
22.86,-0.4745439408772925,-0.5235987755982988,5,-7.150215275313837
22.87,-0.4727949537956921,-0.5235987755982988,5,-7.723938019963512
22.88,-0.47104341175237924,-0.5235987755982988,5,-8.292277649858235
22.89,-0.4692897422570512,-0.5235987755982988,5,-8.855126984047182
22.9,-0.46753437159128214,-0.5235987755982988,5,-9.412379743016317
22.91,-0.4657777208581246,-0.5235987755982988,5,-9.96393394732683
22.92,-0.4640202137099927,-0.5235987755982988,5,-10.509685241233424
22.93,-0.4622622717813378,-0.5235987755982988,5,-11.049530823555362
22.94,-0.46050431464977554,-0.5235987755982988,5,-11.583369471786238
22.95,-0.45874676027793876,-0.5235987755982988,5,-12.111101151477836
22.96,-0.45699002374907594,-0.5235987755982988,5,-12.632627749457676
22.97,-0.45523451719766583,-0.5235987755982988,5,-13.14785311696307
22.98,-0.45348065382029423,-0.5235987755982988,5,-13.656680756540492
22.99,-0.4517288435460749,-0.5235987755982988,5,-14.159016325316141
23,-0.44997949426783573,-0.5235987755982988,5,-14.654766927085198
23.01,-0.4482330117831273,-0.5235987755982988,5,-15.143841149443176
23.02,-0.44648980081571227,-0.5235987755982988,5,-15.62614923993874
23.03,-0.44475026265338985,-0.5235987755982988,5,-16.10160284687025
23.04,-0.44301479672121263,-0.5235987755982988,5,-16.57011526642374
23.05,-0.44128380022640934,-0.5235987755982988,5,-17.031601441712596
23.06,-0.4395576680504386,-0.5235987755982988,5,-17.48597799360951
23.07,-0.4378367931662568,-0.5235987755982988,5,-17.93316354919824
23.08,-0.43612156628382703,-0.5235987755982988,5,-18.373078594475807
23.09,-0.43441237492398366,-0.5235987755982988,5,-18.805644974683936
23.1,-0.43270960447644796,-0.5235987755982988,5,-19.230786617730224
23.11,-0.4310136377961696,-0.5235987755982988,5,-19.648429356589226
23.12,-0.4293248550982028,-0.5235987755982988,5,-20.05850099820909
23.13,-0.4276436297621309,-0.5235987755982988,5,-20.46093347864935
23.14,-0.4259703377366143,-0.5235987755982988,5,-20.855658081823762
23.15,-0.42430535005315223,-0.5235987755982988,5,-21.24260927295627
23.16,-0.4226490347406407,-0.5235987755982988,5,-21.621723737399645
23.17,-0.42100175675874624,-0.5235987755982988,5,-21.992940429909645
23.18,-0.4193638747885892,-0.5235987755982988,5,-22.35620121237344
23.19,-0.4177357446102633,-0.5235987755982988,5,-22.71145025818386
23.2,-0.41611772160683064,-0.5235987755982988,5,-23.058633620176803
23.21,-0.41451015582050815,-0.5235987755982988,5,-23.39770019313605
23.22,-0.4129133935450098,-0.5235987755982988,5,-23.728601452433573
23.23,-0.4113277771030346,-0.5235987755982988,5,-24.051291388264644
23.24,-0.4097536434175861,-0.5235987755982988,5,-24.365725329524317
23.25,-0.40819132733605007,-0.5235987755982988,5,-24.67186314289245
23.26,-0.40664115874903195,-0.5235987755982988,5,-24.969666719612302
23.27,-0.405103463247995,-0.5235987755982988,5,-25.259100719955658
23.28,-0.4035785620261022,-0.5235987755982988,5,-25.540132621010233
23.29,-0.4020667733372029,-0.5235987755982988,5,-25.812731228502827
23.3,-0.400568410159988,-0.5235987755982988,5,-26.07686892943665
23.31,-0.39908378001209954,-0.5235987755982988,5,-26.332521825381104
23.32,-0.3976131863386911,-0.5235987755982988,5,-26.579668313712453
23.33,-0.39615692783636514,-0.5235987755982988,5,-26.818289704098618
23.34,-0.3947152984297136,-0.5235987755982988,5,-27.048370079936504
23.35,-0.39328858744201545,-0.5235987755982988,5,-27.26989563451913
23.36,-0.39187707871406074,-0.5235987755982988,5,-27.482856853003295
23.37,-0.3904810511947949,-0.5235987755982988,5,-27.68724671241268
23.38,-0.3891007786662599,-0.5235987755982988,5,-27.88306122378647
23.39,-0.3877365296569796,-0.5235987755982988,5,-28.07029946447944
23.4,-0.38638856485765116,-0.5235987755982988,5,-28.248963292447215
23.41,-0.3850571412728449,-0.5235987755982988,5,-28.41905791817954
23.42,-0.38374251080613403,-0.5235987755982988,5,-28.58059176788174
23.43,-0.38244491893885213,-0.5235987755982988,5,-28.73357635857778
23.44,-0.38116460526439133,-0.5235987755982988,5,-28.87802640946633
23.45,-0.3799018029889566,-0.5235987755982988,5,-29.013959376785117
23.46,-0.3786567381882303,-0.5235987755982988,5,-29.141394684674744
23.47,-0.3774296324464522,-0.5235987755982988,5,-29.26035716878419
23.48,-0.3762207002487747,-0.5235987755982988,5,-29.370873985164245
23.49,-0.3750301495877414,-0.5235987755982988,5,-29.4729755222954
23.5,-0.3738581818544974,-0.5235987755982988,5,-29.566695422269724
23.51,-0.3727049949860629,-0.5235987755982988,5,-29.65206721691905
23.52,-0.3715707771553348,-0.5235987755982988,5,-29.729130795882405
23.53,-0.37045570991490034,-0.5235987755982988,5,-29.797929046327145
23.54,-0.3693599685044537,-0.5235987755982988,5,-29.858507441441162
23.55,-0.3682837212481109,-0.5235987755982988,5,-29.910914575077946
23.56,-0.36722713118578654,-0.5235987755982988,5,-29.955201082813723
23.57,-0.36619035660762644,-0.5235987755982988,5,-29.991419252147033
23.58,-0.36517354391468937,-0.5235987755982988,5,-30.01962745366899
23.59,-0.36417683461228584,-0.5235987755982988,5,-30.039885693511053
23.6,-0.3632003631452141,-0.5235987755982988,5,-30.05225691929467
23.61,-0.36224425682946376,-0.5235987755982988,5,-30.05680700899125
23.62,-0.36130863751157793,-0.5235987755982988,5,-30.05360323011338
23.63,-0.36039361791795416,-0.5235987755982988,5,-30.04271740043621
23.64,-0.35949930397025676,-0.5235987755982988,5,-30.024223766319686
23.65,-0.3586257944213848,-0.5235987755982988,5,-29.998199253417205
23.66,-0.35777318066183506,-0.5235987755982988,5,-29.96472356650992
23.67,-0.35694154664814043,-0.5235987755982988,5,-29.92387854878103
23.68,-0.35613096884690804,-0.5235987755982988,5,-29.87574841812131
23.69,-0.35534151620046817,-0.5235987755982988,5,-29.82042121827407
23.7,-0.3545732500358344,-0.5235987755982988,5,-29.75798708318827
23.71,-0.3538262240135874,-0.5235987755982988,5,-29.68853874581324
23.72,-0.3531004840672706,-0.5235987755982988,5,-29.612171513317612
23.73,-0.35239607259648914,-0.5235987755982988,5,-29.528979611366445
23.74,-0.35171301898870017,-0.5235987755982988,5,-29.43906419815852
23.75,-0.35105134677479866,-0.5235987755982988,5,-29.342527179939843
23.76,-0.35041107178154196,-0.5235987755982988,5,-29.239472711572
23.77,-0.3497922020428644,-0.5235987755982988,5,-29.130007195718427
23.78,-0.349194741753084,-0.5235987755982988,5,-29.014237287236355
23.79,-0.34861868749354535,-0.5235987755982988,5,-28.892271679435048
23.8,-0.34806402346082455,-0.5235987755982988,5,-28.764223379029108
23.81,-0.3475307287681304,-0.5235987755982988,5,-28.63020607171619
23.82,-0.34701877499053946,-0.5235987755982988,5,-28.490335263031035
23.83,-0.34652812651488896,-0.5235987755982988,5,-28.344728104685466
23.84,-0.34605874658134345,-0.5235987755982988,5,-28.193501360528444
23.85,-0.34561058256733257,-0.5235987755982988,5,-28.036776157337677
23.86,-0.3451835777990027,-0.5235987755982988,5,-27.874674064838082
23.87,-0.3447776683878585,-0.5235987755982988,5,-27.707318070380524
23.88,-0.34439278325051,-0.5235987755982988,5,-27.53483251319286
23.89,-0.34402884550020923,-0.5235987755982988,5,-27.357342781152123
23.9,-0.3436857706648643,-0.5235987755982988,5,-27.174975556942375
23.91,-0.34336346625439024,-0.5235987755982988,5,-26.98785883062027
23.92,-0.3430618333848625,-0.5235987755982988,5,-26.796121556119687
23.93,-0.3427807662125608,-0.5235987755982988,5,-26.599893686895392
23.94,-0.34252015230096244,-0.5235987755982988,5,-26.399305969277126
23.95,-0.34227987454875963,-0.5235987755982988,5,-26.194489091577893
23.96,-0.3420598058674532,-0.5235987755982988,5,-25.98557582550734
23.97,-0.3418598137027548,-0.5235987755982988,5,-25.772699104969824
23.98,-0.3416797588411226,-0.5235987755982988,5,-25.55599246343101
23.99,-0.34151949545117516,-0.5235987755982988,5,-25.33558996164248
24,-0.34137887597297617,-0.5235987755982988,5,-25.11162435647361
24.01,-0.3412577433938424,-0.5235987755982988,5,-24.88422984613121
24.02,-0.3411559328321479,-0.5235987755982988,5,-24.65354143827685
24.03,-0.3410732747871248,-0.5235987755982988,5,-24.41969371369272
24.04,-0.3410095937605297,-0.5235987755982988,5,-24.18282126911448
24.05,-0.34096470997734385,-0.5235987755982988,5,-23.943058285021706
24.06,-0.34093844332377354,-0.5235987755982988,5,-23.700537624243367
24.07,-0.340930599363312,-0.5235987755982988,5,-23.455393722891184
24.08,-0.3409409819043555,-0.5235987755982988,5,-23.207759862915527
24.09,-0.34096938958300066,-0.5235987755982988,5,-22.957768827089563
24.1,-0.34101561597026653,-0.5235987755982988,5,-22.705552808217504
24.11,-0.3410794528881128,-0.5235987755982988,5,-22.45124396118005
24.12,-0.34116068464977733,-0.5235987755982988,5,-22.19497313679094
24.13,-0.3412590908224954,-0.5235987755982988,5,-21.936870322997784
24.14,-0.3413744471763994,-0.5235987755982988,5,-21.67706472270712
24.15,-0.3415065251908757,-0.5235987755982988,5,-21.415684542617477
24.16,-0.34165509237419606,-0.5235987755982988,5,-21.152857412357264
24.17,-0.3418199125394716,-0.5235987755982988,5,-20.88871069019764
24.18,-0.3420007449516702,-0.5235987755982988,5,-20.62336883698464
24.19,-0.34219734539485125,-0.5235987755982988,5,-20.356955776755495
24.2,-0.34240946602512295,-0.5235987755982988,5,-20.089594103959428
24.21,-0.34263685549825884,-0.5235987755982988,5,-19.82140500394036
24.22,-0.3428792615662351,-0.5235987755982988,5,-19.552508605359975
24.23,-0.3431364262395001,-0.5235987755982988,5,-19.283023031992084
24.24,-0.34340808897374014,-0.5235987755982988,5,-19.01306485840665
24.25,-0.3436939866476533,-0.5235987755982988,5,-18.74274900423694
24.26,-0.34399385343922567,-0.5235987755982988,5,-18.47218861069275
24.27,-0.3443074230544892,-0.5235987755982988,5,-18.201494901496694
24.28,-0.34463442856661786,-0.5235987755982988,5,-17.930777114269247
24.29,-0.3449745963853981,-0.5235987755982988,5,-17.66014260495637
24.3,-0.3453276531299958,-0.5235987755982988,5,-17.389696571856284
24.31,-0.34569332374472156,-0.5235987755982988,5,-17.11954203781088
24.32,-0.3460713316630723,-0.5235987755982988,5,-16.84977977201096
24.33,-0.3464614027255788,-0.5235987755982988,5,-16.580510088887653
24.34,-0.3468632572287558,-0.5235987755982988,5,-16.311828711980045
24.35,-0.34727661601557935,-0.5235987755982988,5,-16.043829659246637
24.36,-0.34770119940982114,-0.5235987755982988,5,-15.776604549957733
24.37,-0.34813672726328054,-0.5235987755982988,5,-15.51024246809124
24.38,-0.34858291845494793,-0.5235987755982988,5,-15.244831754649043
24.39,-0.34903949158045355,-0.5235987755982988,5,-14.980458542684442
24.4,-0.3495061662186642,-0.5235987755982988,5,-14.717203712922363
24.41,-0.34998266164025704,-0.5235987755982988,5,-14.455146849577975
24.42,-0.35046869745629416,-0.5235987755982988,5,-14.194364887235349
24.43,-0.35096399370737885,-0.5235987755982988,5,-13.934932162889853
24.44,-0.35146826804405445,-0.5235987755982988,5,-13.676924084178843
24.45,-0.3519812428703003,-0.5235987755982988,5,-13.420408411417876
24.46,-0.35250263999424947,-0.5235987755982988,5,-13.165452070749758
24.47,-0.35303218226547906,-0.5235987755982988,5,-12.912119281534146
24.48,-0.3535695937355651,-0.5235987755982988,5,-12.660471519628137
24.49,-0.3541145997887204,-0.5235987755982988,5,-12.41056848262487
24.5,-0.35466692733757127,-0.5235987755982988,5,-12.162466873357719
24.51,-0.35522630500270497,-0.5235987755982988,5,-11.916219726969867
24.52,-0.3557924632310854,-0.5235987755982988,5,-11.671877785560174
24.53,-0.35636513447126694,-0.5235987755982988,5,-11.429488970442167
24.54,-0.35694405342136853,-0.5235987755982988,5,-11.189098549074775
24.55,-0.35752895790557077,-0.5235987755982988,5,-10.950750705701372
24.56,-0.3581195871448323,-0.5235987755982988,5,-10.714484292358765
24.57,-0.35871568347411215,-0.5235987755982988,5,-10.480336277156047
24.58,-0.35931699208219764,-0.5235987755982988,5,-10.24834077633413
24.59,-0.3599232611759095,-0.5235987755982988,5,-10.018529034101777
24.6,-0.36053424008875956,-0.5235987755982988,5,-9.790932173122965
24.61,-0.36114968252317825,-0.5235987755982988,5,-9.56557702551088
24.62,-0.3617693465431178,-0.5235987755982988,5,-9.342486343962717
24.63,-0.36239299299975514,-0.5235987755982988,5,-9.121681124905656
24.64,-0.3630203863975716,-0.5235987755982988,5,-8.903179642280806
24.65,-0.3636512938218101,-0.5235987755982988,5,-8.686998304180396
24.66,-0.36428548103896163,-0.5235987755982988,5,-8.473154493488718
24.67,-0.3649227257185643,-0.5235987755982988,5,-8.26165739257482
24.68,-0.36556280624757126,-0.5235987755982988,5,-8.052515937420578
24.69,-0.3662055050132245,-0.5235987755982988,5,-7.845736617573401
24.7,-0.3668506085226643,-0.5235987755982988,5,-7.641323496116614
24.71,-0.3674979029928886,-0.5235987755982988,5,-7.439280408789704
24.72,-0.36814718237720034,-0.5235987755982988,5,-7.2396071800919515
24.73,-0.3687982455800137,-0.5235987755982988,5,-7.042301040712497
24.74,-0.36945089472639436,-0.5235987755982988,5,-6.847357537541972
24.75,-0.37010493630489305,-0.5235987755982988,5,-6.654770061384799
24.76,-0.37076018058511534,-0.5235987755982988,5,-6.4645301369426935
24.77,-0.37141644084427344,-0.5235987755982988,5,-6.276627785559173
24.78,-0.3720735376167154,-0.5235987755982988,5,-6.091049974656835
24.79,-0.37273129492030604,-0.5235987755982988,5,-5.907782123279693
24.8,-0.3733895414497769,-0.5235987755982988,5,-5.726807715662893
24.81,-0.3740481106586587,-0.5235987755982988,5,-5.548108338152902
24.82,-0.3747068378720586,-0.5235987755982988,5,-5.371665509492612
24.83,-0.37536556614011174,-0.5235987755982988,5,-5.197457231757134
24.84,-0.376024143091133,-0.5235987755982988,5,-5.025459977451607
24.85,-0.3766824208402855,-0.5235987755982988,5,-4.855648831083087
24.86,-0.37734025646732094,-0.5235987755982988,5,-4.6879972870143085
24.87,-0.37799750957343126,-0.5235987755982988,5,-4.522478539243636
24.88,-0.37865404192729324,-0.5235987755982988,5,-4.35906573592883
24.89,-0.37930972669610674,-0.5235987755982988,5,-4.197727484271896
24.9,-0.37996443905327754,-0.5235987755982988,5,-4.038432583811016
24.91,-0.38061805903769363,-0.5235987755982988,5,-3.8811486886967046
24.92,-0.38127047158812805,-0.5235987755982988,5,-3.7258423697730834
24.93,-0.38192155794833665,-0.5235987755982988,5,-3.5724817155651305
24.94,-0.38257121387464893,-0.5235987755982988,5,-3.4210310474621366
24.95,-0.3832193371334385,-0.5235987755982988,5,-3.271454670403264
24.96,-0.3838658295082655,-0.5235987755982988,5,-3.1237163545413296
24.97,-0.3845105973290722,-0.5235987755982988,5,-2.977779251746705
24.98,-0.3851535492967106,-0.5235987755982988,5,-2.8336058164697597
24.99,-0.38579459764753005,-0.5235987755982988,5,-2.691157960966825
25,-0.386433662644624,-0.5235987755982988,5,-2.5503974439464177
25.01,-0.38707066707598614,-0.5235987755982988,5,-2.4112855580311265
25.02,-0.38770553795866536,-0.5235987755982988,5,-2.273783322842819
25.03,-0.3883382065070503,-0.5235987755982988,5,-2.137851553792256
25.04,-0.3889686056326445,-0.5235987755982988,5,-2.003449686678227
25.05,-0.389596675470332,-0.5235987755982988,5,-1.8705386478443007
25.06,-0.39022235900986346,-0.5235987755982988,5,-1.7390787371108924
25.07,-0.3908456032136185,-0.5235987755982988,5,-1.6090302759320565
25.08,-0.3914663589808363,-0.5235987755982988,5,-1.480353674144336
25.09,-0.3920845789796825,-0.5235987755982988,5,-1.3530098186528576
